Index,Start Time,End Time,Start Time (sec),Text,Movie,Analysis,Language,Sadness,Joy,Fear,Disgust,Anger
10,0:3:34,0:3:36,214,Circle.,Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 7,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.072962,
        ""joy"": 0.485346,
        ""fear"": 0.039169,
        ""disgust"": 0.025495,
        ""anger"": 0.495487
      }
    }
  }
}",en,0.072962,0.485346,0.039169,0.025495,0.495487
11,0:3:36,0:3:40,216,Close. But definitely wrong.,Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 28,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.485996,
        ""joy"": 0.168773,
        ""fear"": 0.131444,
        ""disgust"": 0.055438,
        ""anger"": 0.110713
      }
    }
  }
}",en,0.485996,0.168773,0.131444,0.055438,0.110713
12,0:3:42,0:3:44,222,Okay.,Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 5,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.204706,
        ""joy"": 0.355557,
        ""fear"": 0.097089,
        ""disgust"": 0.027283,
        ""anger"": 0.072823
      }
    }
  }
}",en,0.204706,0.355557,0.097089,0.027283,0.072823
13,0:3:45,0:3:48,225, All right. Ready?  Yeah.,Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 25,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.137504,
        ""joy"": 0.54369,
        ""fear"": 0.140511,
        ""disgust"": 0.022577,
        ""anger"": 0.052515
      }
    }
  }
}",en,0.137504,0.54369,0.140511,0.022577,0.052515
14,0:3:48,0:3:49,228,All right.,Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 10,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.204706,
        ""joy"": 0.355557,
        ""fear"": 0.097089,
        ""disgust"": 0.027283,
        ""anger"": 0.072823
      }
    }
  }
}",en,0.204706,0.355557,0.097089,0.027283,0.072823
15,0:3:51,0:3:53,231,What is it?,Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 11,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.165794,
        ""joy"": 0.160991,
        ""fear"": 0.214454,
        ""disgust"": 0.041198,
        ""anger"": 0.077001
      }
    }
  }
}",en,0.165794,0.160991,0.214454,0.041198,0.077001
16,0:3:55,0:3:56,235,Come on.,Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 8,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.204706,
        ""joy"": 0.355557,
        ""fear"": 0.097089,
        ""disgust"": 0.027283,
        ""anger"": 0.072823
      }
    }
  }
}",en,0.204706,0.355557,0.097089,0.027283,0.072823
17,0:3:58,0:3:59,238,Figure eight.,Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 13,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.455296,
        ""joy"": 0.090029,
        ""fear"": 0.207718,
        ""disgust"": 0.018362,
        ""anger"": 0.044974
      }
    }
  }
}",en,0.455296,0.090029,0.207718,0.018362,0.044974
18,0:4:2,0:4:6,242,"Incredible. That's 5 for 5. You can't see these, can you?",Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 57,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.218341,
        ""joy"": 0.470507,
        ""fear"": 0.145548,
        ""disgust"": 0.028925,
        ""anger"": 0.072262
      }
    }
  }
}",en,0.218341,0.470507,0.145548,0.028925,0.072262
19,0:4:6,0:4:10,246," You're not cheating me, are you?  No, I swear they're just coming to me.",Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 73,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.350971,
        ""joy"": 0.148465,
        ""fear"": 0.186354,
        ""disgust"": 0.031951,
        ""anger"": 0.27
      }
    }
  }
}",en,0.350971,0.148465,0.186354,0.031951,0.27
20,0:4:11,0:4:12,251,Okay.,Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 5,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.204706,
        ""joy"": 0.355557,
        ""fear"": 0.097089,
        ""disgust"": 0.027283,
        ""anger"": 0.072823
      }
    }
  }
}",en,0.204706,0.355557,0.097089,0.027283,0.072823
21,0:4:13,0:4:18,253, Nervous?  Yes. I don't like this.,Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 34,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.310865,
        ""joy"": 0.133275,
        ""fear"": 0.396983,
        ""disgust"": 0.026261,
        ""anger"": 0.076256
      }
    }
  }
}",en,0.310865,0.133275,0.396983,0.026261,0.076256
22,0:4:18,0:4:23,258,"You only have 75 more to go, okay? What's this one?",Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 51,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.367248,
        ""joy"": 0.135471,
        ""fear"": 0.138997,
        ""disgust"": 0.027432,
        ""anger"": 0.064956
      }
    }
  }
}",en,0.367248,0.135471,0.138997,0.027432,0.064956
23,0:4:27,0:4:29,267,It's a couple of wavy lines.,Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 28,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.134396,
        ""joy"": 0.247327,
        ""fear"": 0.126968,
        ""disgust"": 0.018473,
        ""anger"": 0.193786
      }
    }
  }
}",en,0.134396,0.247327,0.126968,0.018473,0.193786
24,0:4:29,0:4:33,269, Sorry. This isn't your lucky day.  I know.,Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 43,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.187378,
        ""joy"": 0.492873,
        ""fear"": 0.08221,
        ""disgust"": 0.019065,
        ""anger"": 0.052535
      }
    }
  }
}",en,0.187378,0.492873,0.08221,0.019065,0.052535
25,0:4:35,0:4:37,275,Wait...,Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 7,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.125941,
        ""joy"": 0.627464,
        ""fear"": 0.104227,
        ""disgust"": 0.030927,
        ""anger"": 0.065503
      }
    }
  }
}",en,0.125941,0.627464,0.104227,0.030927,0.065503
26,0:4:41,0:4:43,281,I'm getting a little tired of this!,Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 35,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.712797,
        ""joy"": 0.01547,
        ""fear"": 0.12536,
        ""disgust"": 0.006614,
        ""anger"": 0.059478
      }
    }
  }
}",en,0.712797,0.01547,0.12536,0.006614,0.059478
27,0:4:43,0:4:45,283,"You volunteered, didn't you? We're paying, aren't we?",Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 53,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.38233,
        ""joy"": 0.080864,
        ""fear"": 0.185238,
        ""disgust"": 0.025801,
        ""anger"": 0.193869
      }
    }
  }
}",en,0.38233,0.080864,0.185238,0.025801,0.193869
28,0:4:46,0:4:49,286,"Yeah, but I didn't know you were gonna give me electric shocks!",Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 63,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.122808,
        ""joy"": 0.182926,
        ""fear"": 0.126829,
        ""disgust"": 0.075003,
        ""anger"": 0.069984
      }
    }
  }
}",en,0.122808,0.182926,0.126829,0.075003,0.069984
29,0:4:49,0:4:51,289,"What are you trying to prove here, anyway?",Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 42,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.121246,
        ""joy"": 0.317701,
        ""fear"": 0.130686,
        ""disgust"": 0.056797,
        ""anger"": 0.062701
      }
    }
  }
}",en,0.121246,0.317701,0.130686,0.056797,0.062701
30,0:4:51,0:4:55,291,I'm studying the effect of negative reinforcement on ESP ability.,Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 65,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.349801,
        ""joy"": 0.166157,
        ""fear"": 0.118336,
        ""disgust"": 0.023302,
        ""anger"": 0.047021
      }
    }
  }
}",en,0.349801,0.166157,0.118336,0.023302,0.047021
31,0:4:55,0:4:59,295,The effect? I'll tell you what the effect is. It's pissing me off!,Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 66,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.138629,
        ""joy"": 0.2413,
        ""fear"": 0.273687,
        ""disgust"": 0.04587,
        ""anger"": 0.227253
      }
    }
  }
}",en,0.138629,0.2413,0.273687,0.04587,0.227253
32,0:4:59,0:5:1,299,"Well, then maybe my theory is correct!",Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 38,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.175643,
        ""joy"": 0.689608,
        ""fear"": 0.104022,
        ""disgust"": 0.056824,
        ""anger"": 0.020382
      }
    }
  }
}",en,0.175643,0.689608,0.104022,0.056824,0.020382
33,0:5:1,0:5:5,301," You can keep the 5 bucks. I've had it.  I will, mister!",Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 56,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.26026,
        ""joy"": 0.531795,
        ""fear"": 0.065853,
        ""disgust"": 0.019483,
        ""anger"": 0.057829
      }
    }
  }
}",en,0.26026,0.531795,0.065853,0.019483,0.057829
34,0:5:9,0:5:11,309,You may as well get used to that.,Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 33,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.204706,
        ""joy"": 0.355557,
        ""fear"": 0.097089,
        ""disgust"": 0.027283,
        ""anger"": 0.072823
      }
    }
  }
}",en,0.204706,0.355557,0.097089,0.027283,0.072823
35,0:5:12,0:5:16,312,It's the kind of resentment that your ability will provoke in some people.,Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 74,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.092442,
        ""joy"": 0.089084,
        ""fear"": 0.03287,
        ""disgust"": 0.016142,
        ""anger"": 0.591838
      }
    }
  }
}",en,0.092442,0.089084,0.03287,0.016142,0.591838
36,0:5:17,0:5:20,317,"Do you think I have it, Dr. Venkman?",Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 36,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.075236,
        ""joy"": 0.49314,
        ""fear"": 0.339432,
        ""disgust"": 0.006945,
        ""anger"": 0.185457
      }
    }
  }
}",en,0.075236,0.49314,0.339432,0.006945,0.185457
37,0:5:21,0:5:24,321,"You're no fluke, Jennifer.",Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 26,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.067344,
        ""joy"": 0.847299,
        ""fear"": 0.056321,
        ""disgust"": 0.012531,
        ""anger"": 0.451277
      }
    }
  }
}",en,0.067344,0.847299,0.056321,0.012531,0.451277
38,0:5:24,0:5:26,324,This is it. This is definitely it!,Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 34,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.164877,
        ""joy"": 0.407011,
        ""fear"": 0.104041,
        ""disgust"": 0.029999,
        ""anger"": 0.08647
      }
    }
  }
}",en,0.164877,0.407011,0.104041,0.029999,0.08647
39,0:5:26,0:5:29,326,Did those UV lenses come in for the video camera?,Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 49,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.150325,
        ""joy"": 0.701722,
        ""fear"": 0.056283,
        ""disgust"": 0.016124,
        ""anger"": 0.015174
      }
    }
  }
}",en,0.150325,0.701722,0.056283,0.016124,0.015174
40,0:5:29,0:5:32,329,"And that blank tape, I need it, the one you erased yesterday.",Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 61,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.765505,
        ""joy"": 0.037929,
        ""fear"": 0.417967,
        ""disgust"": 0.011424,
        ""anger"": 0.036588
      }
    }
  }
}",en,0.765505,0.037929,0.417967,0.011424,0.036588
41,0:5:33,0:5:36,333, Will you excuse me for a second?  Sure.,Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 40,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.214707,
        ""joy"": 0.203353,
        ""fear"": 0.139164,
        ""disgust"": 0.122018,
        ""anger"": 0.10418
      }
    }
  }
}",en,0.214707,0.203353,0.139164,0.122018,0.10418
42,0:5:37,0:5:40,337,"I'm right in the middle of something, Ray.",Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 42,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.285302,
        ""joy"": 0.332118,
        ""fear"": 0.069384,
        ""disgust"": 0.013336,
        ""anger"": 0.065505
      }
    }
  }
}",en,0.285302,0.332118,0.069384,0.013336,0.065505
43,0:5:41,0:5:42,341,I need more time with this subject.,Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 35,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.306602,
        ""joy"": 0.388354,
        ""fear"": 0.078445,
        ""disgust"": 0.015055,
        ""anger"": 0.067874
      }
    }
  }
}",en,0.306602,0.388354,0.078445,0.015055,0.067874
44,0:5:42,0:5:45,342,"Could you come back in an hour, hour and a half?",Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 48,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.223956,
        ""joy"": 0.176709,
        ""fear"": 0.162754,
        ""disgust"": 0.028864,
        ""anger"": 0.157416
      }
    }
  }
}",en,0.223956,0.176709,0.162754,0.028864,0.157416
45,0:5:45,0:5:47,345,"Peter, at 1:40 p. M...",Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 22,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.098375,
        ""joy"": 0.278697,
        ""fear"": 0.32413,
        ""disgust"": 0.03197,
        ""anger"": 0.069603
      }
    }
  }
}",en,0.098375,0.278697,0.32413,0.03197,0.069603
46,0:5:47,0:5:51,347,...at the main branch of The New York Public Library on Fifth Avenue...,Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 71,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.263046,
        ""joy"": 0.059488,
        ""fear"": 0.031365,
        ""disgust"": 0.05111,
        ""anger"": 0.258153
      }
    }
  }
}",en,0.263046,0.059488,0.031365,0.05111,0.258153
47,0:5:51,0:5:56,351,"...10 people witnessed a freefloating, fulltorso, vaporous apparition.",Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 70,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.586584,
        ""joy"": 0.078867,
        ""fear"": 0.071997,
        ""disgust"": 0.105511,
        ""anger"": 0.017002
      }
    }
  }
}",en,0.586584,0.078867,0.071997,0.105511,0.017002
48,0:5:56,0:5:58,356,It blew books off shelves from 20 feet away...,Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 46,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.251011,
        ""joy"": 0.042941,
        ""fear"": 0.100955,
        ""disgust"": 0.03339,
        ""anger"": 0.163228
      }
    }
  }
}",en,0.251011,0.042941,0.100955,0.03339,0.163228
49,0:5:58,0:6:0,358,...and scared the socks off some poor librarian.,Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 48,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.168463,
        ""joy"": 0.004901,
        ""fear"": 0.553439,
        ""disgust"": 0.034935,
        ""anger"": 0.031521
      }
    }
  }
}",en,0.168463,0.004901,0.553439,0.034935,0.031521
50,0:6:1,0:6:3,361,I'm very excited. I'm very pleased.,Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 35,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.011174,
        ""joy"": 0.984428,
        ""fear"": 0.026065,
        ""disgust"": 0.001746,
        ""anger"": 0.008748
      }
    }
  }
}",en,0.011174,0.984428,0.026065,0.001746,0.008748
51,0:6:3,0:6:7,363,"I want you to get right down there, check it out, and get back to me.",Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 69,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.183317,
        ""joy"": 0.538121,
        ""fear"": 0.092951,
        ""disgust"": 0.008865,
        ""anger"": 0.05014
      }
    }
  }
}",en,0.183317,0.538121,0.092951,0.008865,0.05014
52,0:6:7,0:6:10,367,You're coming with us on this one. Spengler went down there.,Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 60,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.283151,
        ""joy"": 0.370361,
        ""fear"": 0.098135,
        ""disgust"": 0.014026,
        ""anger"": 0.104077
      }
    }
  }
}",en,0.283151,0.370361,0.098135,0.014026,0.104077
53,0:6:10,0:6:13,370,"He took PKE valences, went right off the top of the scale.",Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 58,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.09511,
        ""joy"": 0.733353,
        ""fear"": 0.056991,
        ""disgust"": 0.011946,
        ""anger"": 0.018705
      }
    }
  }
}",en,0.09511,0.733353,0.056991,0.011946,0.018705
54,0:6:13,0:6:18,373,Buried the needle. We're close on this one. I can feel it.,Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 58,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.411433,
        ""joy"": 0.192454,
        ""fear"": 0.192082,
        ""disgust"": 0.026994,
        ""anger"": 0.156352
      }
    }
  }
}",en,0.411433,0.192454,0.192082,0.026994,0.156352
55,0:6:20,0:6:24,380,"I can feel it. We're very, very close.",Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 38,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.291342,
        ""joy"": 0.283178,
        ""fear"": 0.14089,
        ""disgust"": 0.019085,
        ""anger"": 0.109602
      }
    }
  }
}",en,0.291342,0.283178,0.14089,0.019085,0.109602
56,0:6:26,0:6:29,386,"I have to go now, Jennifer, but I'd like to work with you some more.",Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 68,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.069133,
        ""joy"": 0.865361,
        ""fear"": 0.049137,
        ""disgust"": 0.005375,
        ""anger"": 0.36726
      }
    }
  }
}",en,0.069133,0.865361,0.049137,0.005375,0.36726
57,0:6:30,0:6:32,390,Perhaps you could come back this evening at...?,Ghostbusters,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 47,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.167609,
        ""joy"": 0.349956,
        ""fear"": 0.153918,
        ""disgust"": 0.012123,
        ""anger"": 0.065811
      }
    }
  }
}",en,0.167609,0.349956,0.153918,0.012123,0.065811
