Index,Start Time,End Time,Start Time (sec),Text,Movie,Analysis,Language,Sadness,Joy,Fear,Disgust,Anger
10,0:3:51,0:3:54,231,No problem at all. I made the trip in 31/2 hours.,The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 49,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.551098,
        ""joy"": 0.248633,
        ""fear"": 0.156772,
        ""disgust"": 0.014742,
        ""anger"": 0.064608
      }
    }
  }
}",en,0.551098,0.248633,0.156772,0.014742,0.064608
11,0:3:54,0:3:56,234,That's very good time.,The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 22,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.045197,
        ""joy"": 0.964845,
        ""fear"": 0.031523,
        ""disgust"": 0.005092,
        ""anger"": 0.016404
      }
    }
  }
}",en,0.045197,0.964845,0.031523,0.005092,0.016404
12,0:3:56,0:3:58,236,"Sit down a minute, Jack.",The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 24,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.138621,
        ""joy"": 0.148722,
        ""fear"": 0.146408,
        ""disgust"": 0.025613,
        ""anger"": 0.225242
      }
    }
  }
}",en,0.138621,0.148722,0.146408,0.025613,0.225242
13,0:3:58,0:4:0,238,Just make yourself at home.,The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 27,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.161778,
        ""joy"": 0.421073,
        ""fear"": 0.131919,
        ""disgust"": 0.023664,
        ""anger"": 0.069487
      }
    }
  }
}",en,0.161778,0.421073,0.131919,0.023664,0.069487
14,0:4:0,0:4:1,240,Like some coffee?,The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 17,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.172939,
        ""joy"": 0.437086,
        ""fear"": 0.097253,
        ""disgust"": 0.026612,
        ""anger"": 0.032215
      }
    }
  }
}",en,0.172939,0.437086,0.097253,0.026612,0.032215
15,0:4:2,0:4:4,242,"If you're having some, I wouldn't mind. Thanks.",The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 47,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.29552,
        ""joy"": 0.201416,
        ""fear"": 0.125933,
        ""disgust"": 0.019372,
        ""anger"": 0.203923
      }
    }
  }
}",en,0.29552,0.201416,0.125933,0.019372,0.203923
16,0:4:4,0:4:5,244, Susie.  Sure.,The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 14,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.153822,
        ""joy"": 0.439315,
        ""fear"": 0.088311,
        ""disgust"": 0.04253,
        ""anger"": 0.04393
      }
    }
  }
}",en,0.153822,0.439315,0.088311,0.04253,0.04393
17,0:4:6,0:4:7,246,And ask Bill Watson to join us.,The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 31,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.069599,
        ""joy"": 0.314245,
        ""fear"": 0.089445,
        ""disgust"": 0.022697,
        ""anger"": 0.201478
      }
    }
  }
}",en,0.069599,0.314245,0.089445,0.022697,0.201478
18,0:4:7,0:4:9,247,"Yes, I will.",The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 12,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.202257,
        ""joy"": 0.404497,
        ""fear"": 0.099191,
        ""disgust"": 0.023743,
        ""anger"": 0.069676
      }
    }
  }
}",en,0.202257,0.404497,0.099191,0.023743,0.069676
19,0:4:20,0:4:21,260,Mom?,The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 4,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.157259,
        ""joy"": 0.267234,
        ""fear"": 0.173814,
        ""disgust"": 0.024358,
        ""anger"": 0.064174
      }
    }
  }
}",en,0.157259,0.267234,0.173814,0.024358,0.064174
20,0:4:22,0:4:23,262,Yeah?,The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 5,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.157266,
        ""joy"": 0.528557,
        ""fear"": 0.11963,
        ""disgust"": 0.023136,
        ""anger"": 0.050142
      }
    }
  }
}",en,0.157266,0.528557,0.11963,0.023136,0.050142
21,0:4:23,0:4:27,263,Do you really want to go and live in that hotel for the winter?,The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 63,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.15168,
        ""joy"": 0.505168,
        ""fear"": 0.153894,
        ""disgust"": 0.091409,
        ""anger"": 0.090504
      }
    }
  }
}",en,0.15168,0.505168,0.153894,0.091409,0.090504
22,0:4:28,0:4:29,268,Sure I do.,The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 10,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.204706,
        ""joy"": 0.355557,
        ""fear"": 0.097089,
        ""disgust"": 0.027283,
        ""anger"": 0.072823
      }
    }
  }
}",en,0.204706,0.355557,0.097089,0.027283,0.072823
23,0:4:29,0:4:31,269,It'll be lots of fun.,The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 21,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.03549,
        ""joy"": 0.972204,
        ""fear"": 0.036427,
        ""disgust"": 0.005421,
        ""anger"": 0.026528
      }
    }
  }
}",en,0.03549,0.972204,0.036427,0.005421,0.026528
24,0:4:33,0:4:35,273,Yeah. I guess so.,The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 17,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.194283,
        ""joy"": 0.564224,
        ""fear"": 0.092574,
        ""disgust"": 0.015692,
        ""anger"": 0.067019
      }
    }
  }
}",en,0.194283,0.564224,0.092574,0.015692,0.067019
25,0:4:35,0:4:39,275,"Anyway, there's hardly anybody to play with around here.",The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 56,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.179498,
        ""joy"": 0.429462,
        ""fear"": 0.116596,
        ""disgust"": 0.030788,
        ""anger"": 0.051311
      }
    }
  }
}",en,0.179498,0.429462,0.116596,0.030788,0.051311
26,0:4:40,0:4:44,280,I know. It always takes a little time to make new friends.,The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 58,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.321694,
        ""joy"": 0.374824,
        ""fear"": 0.071875,
        ""disgust"": 0.020054,
        ""anger"": 0.063392
      }
    }
  }
}",en,0.321694,0.374824,0.071875,0.020054,0.063392
27,0:4:45,0:4:48,285,"Yeah, I guess so.",The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 17,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.213669,
        ""joy"": 0.64711,
        ""fear"": 0.087522,
        ""disgust"": 0.009415,
        ""anger"": 0.044911
      }
    }
  }
}",en,0.213669,0.64711,0.087522,0.009415,0.044911
28,0:4:48,0:4:49,288,What about Tony?,The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 16,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.02881,
        ""joy"": 0.410452,
        ""fear"": 0.286769,
        ""disgust"": 0.029263,
        ""anger"": 0.339585
      }
    }
  }
}",en,0.02881,0.410452,0.286769,0.029263,0.339585
29,0:4:50,0:4:52,290,"He's looking forward to the hotel, I bet.",The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 41,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.035115,
        ""joy"": 0.434656,
        ""fear"": 0.191789,
        ""disgust"": 0.268986,
        ""anger"": 0.045098
      }
    }
  }
}",en,0.035115,0.434656,0.191789,0.268986,0.045098
30,0:4:53,0:4:55,293,"No, I ain't, Mrs. Torrance.",The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 27,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.141209,
        ""joy"": 0.613947,
        ""fear"": 0.116039,
        ""disgust"": 0.045732,
        ""anger"": 0.045751
      }
    }
  }
}",en,0.141209,0.613947,0.116039,0.045732,0.045751
31,0:4:55,0:4:58,295,"Now, come on, Tony. Don't be silly.",The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 35,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.167725,
        ""joy"": 0.385473,
        ""fear"": 0.170618,
        ""disgust"": 0.051035,
        ""anger"": 0.310117
      }
    }
  }
}",en,0.167725,0.385473,0.170618,0.051035,0.310117
32,0:4:58,0:5:0,298,I don't want to go there.,The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 25,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.650482,
        ""joy"": 0.020313,
        ""fear"": 0.160749,
        ""disgust"": 0.048974,
        ""anger"": 0.142522
      }
    }
  }
}",en,0.650482,0.020313,0.160749,0.048974,0.142522
33,0:5:1,0:5:3,301,How come you don't want to go?,The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 30,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.516181,
        ""joy"": 0.019652,
        ""fear"": 0.288411,
        ""disgust"": 0.062018,
        ""anger"": 0.137309
      }
    }
  }
}",en,0.516181,0.019652,0.288411,0.062018,0.137309
34,0:5:3,0:5:5,303,I just don't.,The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 13,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.650482,
        ""joy"": 0.020313,
        ""fear"": 0.160749,
        ""disgust"": 0.048974,
        ""anger"": 0.142522
      }
    }
  }
}",en,0.650482,0.020313,0.160749,0.048974,0.142522
35,0:5:5,0:5:7,305,Let's just wait and see.,The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 24,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.08078,
        ""joy"": 0.75511,
        ""fear"": 0.06097,
        ""disgust"": 0.023132,
        ""anger"": 0.062025
      }
    }
  }
}",en,0.08078,0.75511,0.06097,0.023132,0.062025
36,0:5:8,0:5:10,308,We're all going to have a real good time.,The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 41,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.038399,
        ""joy"": 0.894793,
        ""fear"": 0.031778,
        ""disgust"": 0.005716,
        ""anger"": 0.111206
      }
    }
  }
}",en,0.038399,0.894793,0.031778,0.005716,0.111206
37,0:5:12,0:5:14,312,"Bill, I'd like you to meet Jack Torrance.",The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 41,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.118234,
        ""joy"": 0.568659,
        ""fear"": 0.06866,
        ""disgust"": 0.01394,
        ""anger"": 0.042387
      }
    }
  }
}",en,0.118234,0.568659,0.06866,0.01394,0.042387
38,0:5:14,0:5:16,314,"How do you do, Bill?",The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 20,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.161468,
        ""joy"": 0.243396,
        ""fear"": 0.117468,
        ""disgust"": 0.024467,
        ""anger"": 0.110852
      }
    }
  }
}",en,0.161468,0.243396,0.117468,0.024467,0.110852
39,0:5:16,0:5:18,316, Nice to meet you.  Pleasure to meet you.,The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 41,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.033937,
        ""joy"": 0.993471,
        ""fear"": 0.010342,
        ""disgust"": 0.007532,
        ""anger"": 0.007299
      }
    }
  }
}",en,0.033937,0.993471,0.010342,0.007532,0.007299
40,0:5:18,0:5:20,318,"Grab a chair, Bill. Join in.",The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 28,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.080988,
        ""joy"": 0.534729,
        ""fear"": 0.127146,
        ""disgust"": 0.038281,
        ""anger"": 0.105207
      }
    }
  }
}",en,0.080988,0.534729,0.127146,0.038281,0.105207
41,0:5:20,0:5:25,320,Jack is going to take care of the Overlook for us this winter.,The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 62,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.211826,
        ""joy"": 0.636954,
        ""fear"": 0.066975,
        ""disgust"": 0.015539,
        ""anger"": 0.053539
      }
    }
  }
}",en,0.211826,0.636954,0.066975,0.015539,0.053539
42,0:5:25,0:5:28,325,I'd like you to take him around soon as we're through.,The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 54,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.110491,
        ""joy"": 0.282423,
        ""fear"": 0.149796,
        ""disgust"": 0.014988,
        ""anger"": 0.221305
      }
    }
  }
}",en,0.110491,0.282423,0.149796,0.014988,0.221305
43,0:5:28,0:5:29,328,Fine.,The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 5,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.132381,
        ""joy"": 0.761565,
        ""fear"": 0.037546,
        ""disgust"": 0.028045,
        ""anger"": 0.038218
      }
    }
  }
}",en,0.132381,0.761565,0.037546,0.028045,0.038218
44,0:5:30,0:5:31,330,Jack is a schoolteacher.,The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 24,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.113589,
        ""joy"": 0.416325,
        ""fear"": 0.09732,
        ""disgust"": 0.029031,
        ""anger"": 0.081934
      }
    }
  }
}",en,0.113589,0.416325,0.09732,0.029031,0.081934
45,0:5:32,0:5:34,332,Formerly a schoolteacher.,The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 25,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.21213,
        ""joy"": 0.333641,
        ""fear"": 0.044757,
        ""disgust"": 0.023265,
        ""anger"": 0.091603
      }
    }
  }
}",en,0.21213,0.333641,0.044757,0.023265,0.091603
46,0:5:34,0:5:36,334,What line of work are you in now?,The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 33,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.356536,
        ""joy"": 0.107756,
        ""fear"": 0.247425,
        ""disgust"": 0.02559,
        ""anger"": 0.053314
      }
    }
  }
}",en,0.356536,0.107756,0.247425,0.02559,0.053314
47,0:5:36,0:5:37,336,I'm a writer.,The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 13,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.083116,
        ""joy"": 0.568348,
        ""fear"": 0.048071,
        ""disgust"": 0.014098,
        ""anger"": 0.494555
      }
    }
  }
}",en,0.083116,0.568348,0.048071,0.014098,0.494555
48,0:5:38,0:5:41,338,Teaching's been more or less a way of making ends meet.,The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 55,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.266951,
        ""joy"": 0.588321,
        ""fear"": 0.072533,
        ""disgust"": 0.012253,
        ""anger"": 0.030376
      }
    }
  }
}",en,0.266951,0.588321,0.072533,0.012253,0.030376
49,0:5:41,0:5:43,341,This ought to be quite a change for you.,The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 40,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.236722,
        ""joy"": 0.359672,
        ""fear"": 0.088638,
        ""disgust"": 0.018606,
        ""anger"": 0.065811
      }
    }
  }
}",en,0.236722,0.359672,0.088638,0.018606,0.065811
50,0:5:44,0:5:46,344,I'm looking for a change.,The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 25,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.257687,
        ""joy"": 0.318307,
        ""fear"": 0.095774,
        ""disgust"": 0.01606,
        ""anger"": 0.052813
      }
    }
  }
}",en,0.257687,0.318307,0.095774,0.01606,0.052813
51,0:5:46,0:5:50,346,"Our people in Denver recommended Jack very highly, and for once...",The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 66,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.045094,
        ""joy"": 0.770344,
        ""fear"": 0.175461,
        ""disgust"": 0.02156,
        ""anger"": 0.054181
      }
    }
  }
}",en,0.045094,0.770344,0.175461,0.02156,0.054181
52,0:5:50,0:5:52,350,...I agree with them.,The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 21,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.070995,
        ""joy"": 0.724397,
        ""fear"": 0.057925,
        ""disgust"": 0.053334,
        ""anger"": 0.041277
      }
    }
  }
}",en,0.070995,0.724397,0.057925,0.053334,0.041277
53,0:5:52,0:5:54,352,"Let's see, where were we?",The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 25,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.14218,
        ""joy"": 0.190938,
        ""fear"": 0.188123,
        ""disgust"": 0.030916,
        ""anger"": 0.077495
      }
    }
  }
}",en,0.14218,0.190938,0.188123,0.030916,0.077495
54,0:5:54,0:5:57,354,I was about to explain...,The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 25,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.203183,
        ""joy"": 0.142316,
        ""fear"": 0.111404,
        ""disgust"": 0.032499,
        ""anger"": 0.208266
      }
    }
  }
}",en,0.203183,0.142316,0.111404,0.032499,0.208266
55,0:5:57,0:6:1,357,...that our season here runs from May 15th to October 30th.,The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 59,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.49601,
        ""joy"": 0.700289,
        ""fear"": 0.023499,
        ""disgust"": 0.0108,
        ""anger"": 0.02742
      }
    }
  }
}",en,0.49601,0.700289,0.023499,0.0108,0.02742
56,0:6:2,0:6:5,362,Then we close down completely until the following May.,The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 54,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.458616,
        ""joy"": 0.112927,
        ""fear"": 0.133379,
        ""disgust"": 0.066535,
        ""anger"": 0.121892
      }
    }
  }
}",en,0.458616,0.112927,0.133379,0.066535,0.121892
57,0:6:5,0:6:8,365,Do you mind if I ask why you do that?,The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 37,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.244579,
        ""joy"": 0.285659,
        ""fear"": 0.122305,
        ""disgust"": 0.014902,
        ""anger"": 0.082393
      }
    }
  }
}",en,0.244579,0.285659,0.122305,0.014902,0.082393
58,0:6:8,0:6:12,368,It seems to me that the skiing up here would be fantastic.,The Shining,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 58,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.025972,
        ""joy"": 0.994062,
        ""fear"": 0.016946,
        ""disgust"": 0.002091,
        ""anger"": 0.002971
      }
    }
  }
}",en,0.025972,0.994062,0.016946,0.002091,0.002971
